row ID,row m/z,row retention time,01-HLB_221116_pos_iaMSMS_04.mzML Peak area,02-HLB_221116_pos_iaMSMS_02.mzML Peak area,01-HLB_221116_pos_iaMSMS_03.mzML Peak area,01-HLB_221116_pos_iaMSMS_01.mzML Peak area,02-HLB_221116_pos_iaMSMS_01.mzML Peak area,01-HLB_221116_pos_iaMSMS_02.mzML Peak area,02-HLB_221116_pos_iaMSMS_04.mzML Peak area,02-HLB_221116_pos_iaMSMS_03.mzML Peak area,03-HLB_221116_pos_iaMSMS_04.mzML Peak area,04-HLB_221116_pos_iaMSMS_04.mzML Peak area,03-HLB_221116_pos_iaMSMS_03.mzML Peak area,04-HLB_221116_pos_iaMSMS_03.mzML Peak area,04-HLB_221116_pos_iaMSMS_02.mzML Peak area,04-HLB_221116_pos_iaMSMS_01.mzML Peak area,03-HLB_221116_pos_iaMSMS_01.mzML Peak area,03-HLB_221116_pos_iaMSMS_02.mzML Peak area,06-HLB_221116_pos_iaMSMS_04.mzML Peak area,05-HLB_221116_pos_iaMSMS_04.mzML Peak area,06-HLB_221116_pos_iaMSMS_03.mzML Peak area,05-HLB_221116_pos_iaMSMS_03.mzML Peak area,07-HLB_221116_pos_iaMSMS_04.mzML Peak area,05-HLB_221116_pos_iaMSMS_02.mzML Peak area,05-HLB_221116_pos_iaMSMS_01.mzML Peak area,07-HLB_221116_pos_iaMSMS_03.mzML Peak area,06-HLB_221116_pos_iaMSMS_01.mzML Peak area,06-HLB_221116_pos_iaMSMS_02.mzML Peak area,08-HLB_221116_pos_iaMSMS_03.mzML Peak area,09-HLB_221116_pos_iaMSMS_03.mzML Peak area,09-HLB_221116_pos_iaMSMS_04.mzML Peak area,08-HLB_221116_pos_iaMSMS_04.mzML Peak area,08-HLB_221116_pos_iaMSMS_01.mzML Peak area,07-HLB_221116_pos_iaMSMS_02.mzML Peak area,07-HLB_221116_pos_iaMSMS_01.mzML Peak area,08-HLB_221116_pos_iaMSMS_02.mzML Peak area,10-HLB_221116_pos_iaMSMS_04.mzML Peak area,10-HLB_221116_pos_iaMSMS_03.mzML Peak area,09-HLB_221116_pos_iaMSMS_01.mzML Peak area,09-HLB_221116_pos_iaMSMS_02.mzML Peak area,11-HLB_221116_pos_iaMSMS_04.mzML Peak area,11-HLB_221116_pos_iaMSMS_03.mzML Peak area,11-HLB_221116_pos_iaMSMS_02.mzML Peak area,11-HLB_221116_pos_iaMSMS_01.mzML Peak area,12-HLB_221116_pos_iaMSMS_03.mzML Peak area,12-HLB_221116_pos_iaMSMS_04.mzML Peak area,10-HLB_221116_pos_iaMSMS_01.mzML Peak area,13-HLB_221116_pos_iaMSMS_03.mzML Peak area,13-HLB_221116_pos_iaMSMS_04.mzML Peak area,14-HLB_221116_pos_iaMSMS_04.mzML Peak area,10-HLB_221116_pos_iaMSMS_02.mzML Peak area,14-HLB_221116_pos_iaMSMS_03.mzML Peak area,12-HLB_221116_pos_iaMSMS_01.mzML Peak area,15-HLB_221116_pos_iaMSMS_03.mzML Peak area,13-HLB_221116_pos_iaMSMS_01.mzML Peak area,12-HLB_221116_pos_iaMSMS_02.mzML Peak area,13-HLB_221116_pos_iaMSMS_02.mzML Peak area,15-HLB_221116_pos_iaMSMS_04.mzML Peak area,15-HLB_221116_pos_iaMSMS_01.mzML Peak area,16-HLB_221116_pos_iaMSMS_04.mzML Peak area,15-HLB_221116_pos_iaMSMS_02.mzML Peak area,16-HLB_221116_pos_iaMSMS_03.mzML Peak area,14-HLB_221116_pos_iaMSMS_01.mzML Peak area,17-HLB_221116_pos_iaMSMS_03.mzML Peak area,14-HLB_221116_pos_iaMSMS_02.mzML Peak area,17-HLB_221116_pos_iaMSMS_04.mzML Peak area,16-HLB_221116_pos_iaMSMS_02.mzML Peak area,18-HLB_221116_pos_iaMSMS_04.mzML Peak area,17-HLB_221116_pos_iaMSMS_02.mzML Peak area,18-HLB_221116_pos_iaMSMS_03.mzML Peak area,16-HLB_221116_pos_iaMSMS_01.mzML Peak area,17-HLB_221116_pos_iaMSMS_01.mzML Peak area,18-HLB_221116_pos_iaMSMS_02.mzML Peak area,18-HLB_221116_pos_iaMSMS_01.mzML Peak area,19-HLB_221116_pos_iaMSMS_04.mzML Peak area,20-HLB_221116_pos_iaMSMS_04.mzML Peak area,19-HLB_221116_pos_iaMSMS_03.mzML Peak area,20-HLB_221116_pos_iaMSMS_01.mzML Peak area,20-HLB_221116_pos_iaMSMS_02.mzML Peak area,20-HLB_221116_pos_iaMSMS_03.mzML Peak area,19-HLB_221116_pos_iaMSMS_01.mzML Peak area,19-HLB_221116_pos_iaMSMS_02.mzML Peak area
1713,264.1798302,7.739447,66891.914,20056.096,66337.38,65019.176,20523.244,63561.242,20400.959,33602.73,92884.05,34596.68,29412.55,60493.957,36332.71,36156.02,92565.305,49204.35,37664.723,177091.89,37872.594,182799.02,33678.746,177319.84,178802.47,98285.93,37868.992,37765.188,33759.35,29144.984,30326.602,34185.953,34042.52,142128.08,140418.78,34463.438,155466,62148.254,30026.518,29849.416,0,17.191082,0,0,0,134849.6,149274.86,41641.438,41186.395,114991.51,151896.55,120173.73,133860.88,12.865431,41877.508,140982.48,43255.98,15.628658,0,15.695864,0,26.474346,119494.88,0,117038.305,19.703896,7.096342,0,0,0,0,17.06389,0,16.201889,36395.562,0,42235.035,0,13.187079,0,43483.05,40667.87
3068,264.1799781,8.874424,1062.8567,558.20605,1203.6139,1314.8661,467.5379,1095.468,519.11847,558.43353,2795.3582,1991.2198,3325.9644,2026.0842,2171.4402,2176.041,3117.2136,2950.7166,3768.319,5507.455,3599.5513,6007.249,7407.044,5493.1616,5077.444,7725.972,3412.43,3519.504,4140.7793,2218.8086,2425.1838,4194.432,4008.874,7091.5415,7285.5215,3884.0403,8374.783,8096.546,2365.1887,2493.8748,0,0,13.36124,0,12820.932,12920.25,8128.2847,1573.0286,1739.422,4345.499,8202.546,4591.574,13146.647,10.983172,1989.1166,12808.033,1656.3396,0,0,0,0,0,4427.77,0,4221.0386,0,0,0,0,0,0,0,0,0,4436.6694,0,4688.024,0,0,0,4394.8013,4713.2583
2108,264.1800879,8.053691,63873.383,26393.79,26231.248,66314.83,12306.512,66451.07,14866.275,12164.74,54072.85,34660.375,207460.7,39825.215,42095.01,40322.145,113117.68,204388.62,45019.766,86036.7,50341.57,74547.2,92153.734,80594.336,80303.06,93679.54,52567.8,49623.797,63987.824,54839.035,34881.855,63207.79,62278.43,94567.875,92644.734,64888.793,172527.72,112672.27,38614.42,39906.44,19.60873,0,25.03023,0,169679.58,179540.36,190037.45,34660.88,32690.7,148921.95,187498.84,74034.734,602840.3,0,33976.67,173695,33931.645,0,8.885363,0,0,0,144876.86,0,73445.46,11.505419,0,0,0,19.756706,0,11.197321,5.340069,0,65938.77,31.115036,69554.195,9.064919,15.579763,23.282867,79515.3,75096.01
5690,264.2322666,11.917112,68278.195,69958.77,65470.99,69033.11,70233.74,71183.64,70364.94,69026.66,67861.25,68366.82,69321.55,67325.98,70103.7,68054,69611.86,71002.68,69607.11,65718.88,71770.914,69512.52,66805.836,70466.8,68094.86,67587.74,71786.305,72379.83,68488.375,68050.14,64588.516,69047.836,69764.086,70652.21,70995.42,67981.57,63720.367,68098.92,72029.21,67348.46,68969.67,66175.51,69809.086,69627.336,65181.223,64702.37,65318.18,68369.66,67362.88,68721.5,67824.78,69008.36,68348.37,68430.68,66849,66592.7,71234.45,68467.03,70241,67081.2,69813.72,67600.31,69224.945,70597.57,68547.56,70768.625,69667.266,69276.46,67773.03,68255.2,69656.5,68452.86,70002.664,67420.97,66312.086,65963,69060.99,71291.87,69838.15,66975.27,67387.6,68176.95
1396,265.1056273,7.4199066,243.3852,365.2085,296.61508,261.66608,321.8536,300.6384,299.60925,320.8136,448.47397,554.833,475.2666,755.2213,640.2657,774.6325,492.19717,363.50046,639.64264,658.12866,772.119,781.764,955.3148,628.09564,620.8787,884.602,738.13763,762.3766,460.24158,530.1981,646.36615,545.3964,737.1149,989.1697,996.19183,748.67633,808.34155,912.3614,511.50388,691.4769,0,0,0,0,1127.5989,821.0321,847.06476,719.36926,681.2433,911.984,686.13196,871.51794,1176.1761,0,624.3786,1274.5605,641.89105,0,0,0,0,0,725.7693,0,947.28644,0,0,0,0,0,0,0,0,0,556.0391,0,622.2311,0,0,0,622.9923,473.26627
2057,265.1166413,8.002589,0,48.462692,0,0,0,0,0,0,0,0,0,0,0,34.533516,0,0,0,0,0,63.102386,237.34424,34.194183,0,203.10962,72.89278,32.561478,101.14989,0,0,0,31.56887,207.61813,146.33932,28.652885,0,0,54.804874,0,277.64148,345.87717,290.1245,291.2022,0,0,0,130.13724,158.04367,0,0,0,343.12408,11.2206,191.25171,0,182.4979,0,10.390263,616.51276,0,654.48785,0,585.68695,0,560.0505,663.68994,586.6081,499.66742,580.541,678.45074,430.19452,650.21747,569.0232,310.64108,743.7276,417.88528,762.8186,628.6012,641.932,353.82654,358.28854
5344,265.1412091,11.263997,0,1035.258,1478.8213,1670.8027,1125.1167,1773.4236,1112.203,1068.4308,2733.6272,2752.8044,2627.795,3063.79,2600.7622,2622.472,2700.305,2571.3518,5878.645,6616.286,6120.374,7044.8726,4908.709,7007.094,7276.741,5187.517,5907.8013,6058.907,3198.5227,3124.9634,3123.2952,2607.139,2870.9077,5231.3237,5068.298,3038.8616,4152.0947,4244.4326,3013.603,3022.9758,0,17.5077,0,0,4722.777,4876.7114,4042.489,1720.2578,1448.092,3011.9111,4098.314,3006.9346,4675.768,0,1770.4354,5210.014,1828.6582,0,0,0,0,0,2874.2231,0,2876.8816,0,0,0,15.453447,0,16.394056,0,0,5.291829,2387.983,0,2257.496,16.324694,0,0,2386.023,2510.0833
4830,265.1416474,10.524344,648.5481,485.09378,806.43964,624.69977,409.69543,893.1223,381.77014,561.5725,1591.1053,1234.917,1583.2852,1582.3899,1362.0431,1575.6967,1255.1418,1295.932,2693.678,1814.1691,2100.4595,1445.0527,1516.8988,1122.581,1427.7753,1257.4196,2437.8877,2158.3025,860.107,1973.3959,1684.7086,1441.599,1267.5325,1309.6848,925.5195,1073.4266,1924.0001,1694.77,1857.4159,2267.9746,0,0,0,0,1579.4622,1995.9059,1883.8147,728.52026,946.2147,1438.0629,1439.2139,1421.703,1651.6678,0,703.9161,1934.696,916.5025,10.90404,0,0,0,0,1445.5875,0,1254.8097,0,10.840984,0,0,0,0,16.975437,0,0,1159.0967,0,1011.2491,0,0,0,1047.1763,1161.9602
1099,265.1558945,7.072074,89.5121,121.0748,41.81707,55.83296,123.20235,69.773026,99.03273,149.50626,221.17209,191.35272,240.53845,203.3561,165.27678,186.57687,167.89148,215.08461,0,147.98386,0,191.98946,457.08325,174.85345,178.5564,564.3794,0,0,369.04037,203.43356,195.61662,355.3791,331.0158,582.02856,557.60077,308.40552,174.84396,243.56253,138.97673,171.48265,288.82068,387.45392,412.32275,333.81653,454.06702,566.56903,265.91028,215.99133,272.27936,510.23602,284.69977,486.10284,591.51984,0,161.59798,537.9337,242.185,0,5.879114,646.6548,0,903.60126,517.591,781.1351,479.61407,752.42755,885.0429,568.5011,720.02405,647.09503,872.5777,752.4752,617.24585,538.9504,476.92838,899.68005,490.9123,899.9344,928.225,871.14355,423.46442,476.87033
859,265.1568069,6.6361766,0,74.593155,0,0,35.12894,0,98.92473,100.7826,0,0,0,55.115776,31.889196,0,68.48893,0,0,89.90991,0,0,0,85.01424,0,233.66211,0,0,0,78.792946,0,0,90.78133,183.88951,182.5002,188.94302,0,0,58.304314,91.78908,279.53625,352.82654,379.73996,401.9402,208.19543,200.09462,148.56271,140.5307,138.25581,252.35202,97.67658,145.1094,342.11865,0,149.61882,277.72824,166.45227,0,0,1004.9127,0,662.7334,342.63214,648.24817,231.93219,656.2936,680.9319,650.00214,661.1645,770.75775,751.0201,801.2348,753.9551,689.95795,0,509.3651,279.22644,641.6507,568.6074,615.00684,176.23306,76.81331
1711,265.1824723,7.736705,4636.1177,971.7516,4160.902,8267.03,1044.1963,4563.02,0,1336.0642,0,0,5847.997,2592.8286,4633.5537,4812.5957,12149.028,11854.502,0,7140.4443,0,7654.2183,6241.6143,23975.588,22380.22,7440.6978,4865.8564,5107.6465,1835.2241,2089.1501,1997.4092,0,4409.539,6599.1113,18334.346,4478.924,0,19971.822,4133.6733,3970.0244,11.996145,11.535675,0,0,20921.385,0,20367.596,1485.0602,3282.0264,0,20638.727,0,21130.81,0,3487.751,18881.006,5826.32,0,0,0,0,0,8285.809,0,16026.203,0,0,0,7.9068055,0,0,0,0,0,4891.092,0,19411.133,0,0,0,6611.799,6054.294
2123,265.1832953,8.054084,3954.1438,3819.9663,3021.6738,3518.0083,1688.6631,9094.539,1723.8754,1411.061,6122.6797,5593.8037,7989.6685,5222.051,5754.8975,5483.172,15233.996,7676.187,5792.8496,11196.702,6297.4546,10443.006,12394.507,10796.233,10646.307,12556.811,6716.3384,6895.735,8358.55,5164.6387,4242.921,8606.238,8298.86,12790.5205,12241.301,8735.279,11870.594,14047.952,4995.016,5325.8765,0,0,0,0,20854.418,19981.469,14467.641,4235.1104,3420.72,10104.8125,14540.444,10053.285,22032.654,0,4323.4614,21238.998,4378.4224,0,0,0,0,0,10147.696,21.580914,10198.162,0,0,0,0,0,0,0,0,0,9189.138,0,9041.388,0,0,0,9648.934,9117.027
9283,265.2192532,17.680243,186.5518,514.62524,170.83858,198.73634,365.43832,198.87955,387.33392,319.1524,298.0492,543.9411,230.74844,594.1638,511.04114,619.2016,268.84952,270.5554,58.027016,71.4252,108.97777,62.120743,0,97.93011,97.70719,198.0035,98.03526,143.78865,0,165.37242,131.04869,121.43496,140.2798,178.58185,89.139404,78.73333,61.249184,83.240234,134.96289,142.07738,82.444336,112.30446,129.66968,81.17916,128.66013,95.81789,19.72731,218.56108,92.4082,90.537964,66.93797,152.45154,98.5276,357.19388,218.23122,83.059906,200.66113,353.82034,372.7592,317.96118,352.61884,412.24445,118.04767,0,97.00955,0,350.58987,204.76373,115.81204,200.75572,339.39606,90.16969,244.82451,266.17194,0,264.36206,168.0743,257.9955,256.39438,171.49799,126.98078,100.749466
2788,266.1069037,8.527679,1300.9407,1348.7057,1109.6642,1235.39,1255.4695,1056.2991,1260.479,1223.6559,922.89636,1483.9926,1201.99,1429.9327,1227.153,1301.9305,1194.2129,1121.0189,3763.9136,2618.0525,4205.293,2404.9558,5146.187,2377.0752,2399.9172,5239.759,3688.8394,3929.263,3088.2837,1957.2783,2116.6248,2654.623,2903.8413,4960.519,4902.7217,2769.5225,1794.8434,1839.7769,1966.1611,2090.875,1104.3263,1222.4023,1086.2493,1163.3901,2243.2188,2067.77,1600.477,2041.5361,2055.6118,2211.209,1516.7577,2484.808,2057.799,0,2100.0781,2031.3737,1978.4962,0,0,4361.4443,0,4822.198,2194.1807,1728.2139,2444.8616,1745.4224,4755.6772,2232.7205,1527.1415,2454.9307,4439.2593,1683.4384,2605.7039,2345.8728,2218.4924,4889.143,2345.3464,5173.3115,5211.7827,4302.3335,2461.8276,2441.3596
6144,266.1162128,12.654059,345.37482,524.9064,420.5818,393.21472,585.8618,456.80386,437.0401,518.03296,560.20654,509.33948,533.019,607.0582,564.61145,712.65094,610.95654,552.16003,760.6808,621.5598,850.86633,771.63306,1030.676,877.4151,906.6651,1111.2546,1185.4932,1286.5106,1000.7108,608.03796,678.6169,797.8571,776.63696,1121.7625,1237.9468,860.931,718.7678,658.6518,738.609,990.34216,1695.9812,1503.1157,1261.1057,1717.3489,954.2268,746.8439,726.03406,514.0554,639.2218,643.8447,775.0962,629.57874,831.5189,0,584.07336,902.99005,663.6128,0,0,1195.6075,0,1682.5238,710.438,1332.3994,700.47797,825.7667,1269.8613,1233.673,1166.6819,1650.9099,1432.2327,1417.7635,1356.7686,1887.6267,587.73694,1466.2755,647.0882,1226.3347,1194.8232,1393.3555,579.3511,746.3999
124,266.1251789,4.1322403,0,158.39539,0,151.35262,169.5069,122.2308,0,0,116.8772,325.0613,142.58151,0,0,387.1657,0,160.51129,403.00098,472.01288,570.95996,428.38113,855.6752,394.58112,415.7971,873.3683,6157.387,360.21808,7811.6704,461.9624,371.61594,0,0,907.5675,0,7628.911,334.30603,0,332.4146,5041.6665,0,0,0,0,0,0,297.27747,0,0,0,0,0,243.53952,0,188.5766,363.1704,385.54138,0,0,605.86774,0,0,302.4972,186.52881,261.3861,0,0,510.66583,0,509.90796,704.1811,0,0,389.36407,0,273.35596,0,426.53397,220.98648,261.945,634.857,0
111,266.1252051,3.9551556,60.239307,264.7563,0,85.55929,191.19174,46.98485,266.29147,0,0,0,0,494.35162,453.0911,0,0,182.8977,489.58276,0,0,0,0,0,290.4436,0,0,471.4215,668.25134,0,245.5394,8005.172,7383.7056,0,686.46014,628.44403,0,0,311.4103,0,237.01234,329.8169,362.58954,0,0,0,209.05698,0,0,0,211.4258,0,0,0,0,237.09952,227.88707,5.6151314,0,0,0,0,0,0,0,0,447.36627,0,62.305046,222.28442,0,72.11211,326.7993,338.17285,459.87646,284.9951,0,254.06119,0,0,0,0
324,266.1253219,5.4101987,338.76306,693.60114,335.3023,383.44366,699.42596,369.20844,744.65,680.51184,1060.0436,1404.4102,960.6376,1444.1663,1225.9761,1498.215,847.8536,981.9257,1373.73,1035.2068,1406.5049,886.4313,2897.6196,1148.4421,1074.8807,3209.0898,1497.7415,1556.2157,2031.0619,1322.2964,1445.691,1842.0466,1952.3499,3488.5364,3699.7659,1838.8601,1646.6348,1671.3787,1334.066,1251.6157,2260.9136,1994.7875,1975.02,2042.6925,2937.336,2314.6077,1988.9563,1077.3894,1216.4622,2663.7568,1788.7974,2587.8616,2817.3123,0,1198.6323,2737.5122,1210.8716,0,0,3789.6685,0,3842.5737,2525.6208,1834.944,2571.0496,2088.0698,3895.8406,3040.0852,2139.5042,3111.59,4101.252,2040.0519,3015.995,2915.586,1958.046,3315.6768,2096.9463,3194.6216,3188.1292,3064.4565,1843.1646,2257.2192
144,266.1253401,4.3870173,85.44565,0,0,37.169163,99.27875,65.36996,96.22659,0,25.969296,0,0,0,102.83786,0,0,0,518.107,282.56415,378.76196,0,0,127.54556,0,1249.9626,334.97836,0,0,4814.1587,336.01245,580.56366,0,1188.027,13279.979,239.0933,0,464.6942,340.24866,388.24655,553.1747,840.1621,681.05914,7245.528,0,0,683.9879,0,0,0,776.4264,0,0,0,437.43805,0,478.73495,0,0,841.4966,0,0,0,0,0,0,0,0,0,0,0,311.19098,0,0,6686.515,647.0885,7040.4966,474.7444,635.2976,440.47745,7024.055,7064.022
154,266.1253633,4.547713,0,0,29.616459,0,0,0,99.48131,22.871538,0,0,15.647444,79.67941,41.040634,0,0,31.568213,0,0,414.687,0,12979.028,87.60543,0,12820.355,0,283.90878,0,0,0,0,102.22042,12956.677,1260.1774,0,5749.3906,5781.358,0,0,7410.2104,7530.9077,7259.593,0,10053.379,9905.244,5961.486,469.93152,534.15216,7602.886,5810.449,7639.532,9570.774,0,421.31708,9653.3,197.89874,0,0,0,8.447365,0,7910.3525,0,7622.46,700.9392,0,0,1016.5789,1513.6052,1917.4315,746.0946,1408.4493,0,0,0,0,0,0,8325.431,0,0
170,266.1255748,4.6921754,0,0,0,7.2624264,0,0,12.204127,0,0,0,0,0,0,15.328512,6.11188,0,134.86249,0,42.43537,0,0,24.78067,27.217636,0,0,71.94786,0,0,0,0,0,0,0,28.70139,0,555.6079,113.786865,49.277378,0,555.72784,0,438.6123,0,0,0,41.55785,201.06708,0,0,0,1206.7666,8.877006,144.03603,1044.8624,0,0,0,15351.845,0,15218.574,844.58154,7294.6514,0,7658.4917,15463.577,11241.595,7400.796,11050.559,15447.029,7480.304,10624.144,11137.323,119.26068,8155.115,259.6125,7762.9854,7933.2734,1013.62427,0,219.5126
3730,266.1373129,9.378924,1384.6982,309.5318,1162.0322,933.7647,317.95618,1216.8562,355.6326,333.16797,1351.3965,592.2893,1373.4958,532.14215,422.0475,392.50195,1370.7095,807.469,712.6914,177.66856,511.97766,150.88184,0,197.1891,283.73044,108.124054,399.28876,462.3535,290.82104,478.8078,439.85727,359.40005,263.4449,106.32915,92.05369,272.99857,970.03876,674.3898,656.4926,470.89,341.54166,436.45898,411.25604,580.344,195.40909,274.6174,758.50574,599.489,419.52805,439.75912,755.3035,317.0083,197.5101,301.04974,402.61032,226.98595,366.08472,240.16873,261.74582,709.8876,282.74545,595.4584,345.9902,283.85812,344.52054,355.56384,686.14966,338.74118,464.24445,338.90372,605.8849,300.52048,517.4833,630.2534,274.48013,325.63354,278.74356,272.93872,295.22137,281.4325,273.23666,321.18185
3043,266.1548314,8.857737,501.55988,0,514.72003,472.2036,0,468.22745,0,0,898.1496,0,1057.7244,0,0,0,880.1075,1057.682,0,0,0,0,0,0,0,0,0,0,281.7295,0,0,0,108.86178,0,0,0,0,0,0,0,0,0,0,0,0,0,225.64917,0,0,0,0,0,0,0,0,151.18538,0,0,0,0,0,0,0,0,308.6915,0,0,0,0,0,0,0,0,0,0,0,325.36768,0,0,0,107.17976,311.6799
5851,266.2099743,12.190571,861.88763,109.173676,619.80225,592.02893,95.78158,569.4295,130.40714,0,405.87677,112.906876,353.47977,58.056732,113.77964,111.999016,399.8045,384.4132,171.93394,90.439926,180.49422,146.69887,53.20014,147.22452,166.7576,0,207.67746,198.11963,60.240387,116.068825,109.58778,72.178696,78.04674,51.851067,18.253202,101.99273,666.36505,897.0869,59.238846,113.73853,148.06398,125.79611,130.20316,127.11328,0,0,716.7578,64.42374,76.26776,216.11835,834.6835,82.70848,0,0,40.686127,56.23687,141.80074,41.381268,68.98203,140.21198,0,120.04251,186.3997,0,229.22879,88.734116,145.36694,97.33726,32.11084,60.75518,100.541504,75.989525,55.838333,66.148026,0,0,34.91249,41.24472,0,53.28398,71.82491,42.453186
6603,266.231951,13.343685,8521.254,21957.125,7882.705,8042.7485,21843.715,9030.801,22142.318,21464.057,15001.289,8571.207,14628,8766.954,8500.987,8572.98,14718.942,14714.156,5842.5493,2235.3384,6069.974,2689.1338,2747.0166,3262.7449,2986.525,0,6218.598,6095.159,4548.117,3671.4595,3999.2798,4199.034,4379.983,2710.606,2520.456,4349.4253,2701.6196,2626.8037,4158.793,3779.8591,5715.295,5173.8403,5415.8306,5701.902,3430.3167,3511.466,3078.1348,3713.727,5060.9146,4739.2236,2558.3923,4472.8696,3288.3071,5846.3525,5052.5083,3315.325,4979.147,5801.8027,5270.0425,6558.13,5551.3984,6425.6724,4461.8105,6603.3574,4060.864,6936.4136,6901.952,6749.8486,6258.579,6121.927,7294.2856,6442.571,6305.125,6195.2817,4042.2922,7727.1157,4845.112,7949.7964,7869.0713,7475.3105,4740.3413,4779.218
9234,266.2459398,17.595259,1190.2379,310.06232,1263.3256,1276.6116,378.44885,1286.6864,346.8288,327.83502,935.7788,338.33276,913.8583,349.4462,332.70654,340.3069,937.8077,993.34375,596.3328,372.8587,512.33826,293.5342,333.11505,382.03723,378.32547,288.89902,539.1625,528.29803,277.56842,390.62964,425.60587,275.521,285.7182,299.08417,354.66888,327.46445,1217.9619,1101.8981,429.58173,427.02753,416.59125,542.8981,515.6527,476.75568,270.93915,249.61295,1291.0142,333.1848,334.45587,483.9645,1194.2396,511.51257,302.27585,314.84842,326.43237,258.2696,403.30325,325.0826,318.20108,383.77246,372.42267,394.73596,459.97116,390.00476,498.85864,316.71533,468.44626,374.05832,383.59543,333.55585,466.20752,358.27124,346.32855,386.8133,208.02444,241.62292,189.97525,238.43451,186.27023,229.73796,276.4656,249.88739
9386,266.2462319,17.794231,1469.4233,531.8045,1434.9768,1409.9017,507.84418,1505.0093,403.9652,459.5253,1134.4685,399.96313,1104.5018,336.0166,405.82816,483.7353,1180.1179,1152.7988,613.3153,507.54095,682.4037,522.5524,365.01538,482.81665,475.56332,379.71777,690.6824,631.30804,373.99115,452.41052,488.66495,363.82745,403.68793,404.78058,406.04968,457.42416,1425.2786,1313.2417,594.1279,455.23926,591.1554,626.40546,695.1814,697.48267,370.78207,286.39606,1601.9468,396.73294,495.98627,629.3096,1487.2263,560.0509,363.45282,317.21075,433.98154,372.55133,483.85696,442.73407,443.49292,514.3168,430.92642,475.70453,494.36823,421.34094,573.0445,495.86835,550.07227,497.59595,456.49347,351.9815,534.63336,499.59164,429.4676,469.73993,292.69238,346.19208,311.5407,328.70782,336.3009,272.61407,325.5767,304.69836
8731,266.2464538,16.7142,2026.5751,867.2179,3156.5237,3311.9128,817.4179,3216.9092,785.7468,505.86087,1581.9287,499.89304,2447.3845,626.08093,688.2678,649.1471,2497.753,2255.0513,487.98932,821.53864,1116.4243,922.1284,293.6916,759.20306,708.4531,284.31,1037.2498,1214.372,422.58813,486.588,669.19086,324.08087,341.91925,248.88156,256.29935,638.4549,2762.063,2558.6821,701.64246,732.77405,852.0919,1158.9979,1208.2927,1332.0118,250.82373,270.49374,2770.9539,428.9357,475.0996,350.60526,2824.7053,457.48523,316.48947,955.8993,653.5329,321.27383,631.6161,986.8541,840.9561,609.2451,917.8,871.1128,775.3225,979.6396,432.34332,702.19867,783.14044,900.2297,948.2562,509.48676,851.5761,1046.4141,640.3533,838.653,284.09793,213.69525,291.64117,226.32661,321.136,233.88437,300.96988,333.14734
8620,266.2466476,16.502329,3872.0386,971.50275,3857.9531,3639.1116,947.3548,3802.1123,883.2912,958.3574,2899.697,456.381,2951.7832,660.8553,740.13654,709.4504,2925.5745,2892.2563,1350.7795,800.42725,1332.8611,920.4817,322.21558,1034.9625,941.9941,561.22345,1458.2968,1305.1559,643.76917,894.98236,973.08307,739.6846,749.2537,581.2062,477.00015,628.731,3247.6155,3110.1113,952.163,833.7995,1117.445,1402.929,1535.492,1516.9738,557.35724,506.91177,3115.1484,797.85046,649.1533,656.52246,3298.4512,725.6718,540.6656,1077.8341,818.2888,662.3048,806.6099,1313.7942,1000.5887,984.11084,1174.8175,944.3933,846.6025,1300.5681,796.7015,1134.1826,916.75757,892.9377,1075.3894,1036.8066,909.96246,1137.8384,984.97235,1038.7278,504.5671,413.90564,706.55615,392.95343,554.3878,348.85602,734.0382,550.23486
8037,266.2467218,15.49785,2263.2837,815.33685,2161.467,2045.6879,774.1873,2283.9358,607.1317,779.8419,1712.0881,761.46484,1601.4163,652.1123,685.6994,650.8908,1719.8682,1791.2424,930.09845,691.0808,899.22107,729.43384,468.74155,781.83746,745.96246,461.04297,904.8674,993.9452,731.3857,746.62195,742.37036,705.4053,718.20215,445.22583,497.40692,742.04834,2006.1621,1895.1384,803.38574,715.8182,888.317,914.73346,945.3619,917.8865,533.4644,570.56866,2108.27,507.27716,575.0272,696.24396,1999.4506,801.4468,550.0348,533.44586,590.62665,605.95245,614.47656,593.94055,544.41565,791.27124,514.65643,809.63763,772.0444,628.4657,800.5246,768.35754,762.4082,708.7434,740.5428,671.69995,826.0046,713.6134,616.43933,666.24023,680.5081,403.22815,579.87067,495.1059,435.14655,533.61383,543.7046,603.72253
8335,266.2467611,15.986961,3510.7205,1100.2593,3463.9285,3094.2517,1111.4553,3234.9333,521.2083,1225.1764,2672.3687,1066.1226,2835.2742,988.0856,953.7683,1093.7488,2707.97,2595.8206,1632.494,527.65704,1787.4583,1298.2239,997.4853,1312.054,1284.0284,983.7344,1658.5797,1597.5675,502.36624,1035.6646,1101.8812,659.584,1131.932,1102.3372,1035.9271,1251.369,3078.9504,3279.6465,1040.7523,1054.4054,1511.921,1571.9214,1690.6244,1634.0095,1142.829,634.3651,3126.8752,404.16833,1057.9264,737.7321,3385.9766,1194.5446,1035.393,957.6099,1026.7587,1115.2385,556.05396,1140.719,1038.5101,1535.2842,493.83887,500.74417,1160.2177,472.8999,1201.3804,1116.9336,1289.7859,1263.1366,1308.2704,529.6586,1283.6423,1160.7689,1368.9764,1142.7091,0,967.50684,525.5304,941.51965,883.0934,869.0478,506.46542,1082.388
