row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,02-HLB_221116_neg_iaMSMS_04.mzML Peak area,01-HLB_221116_neg_iaMSMS_03.mzML Peak area,01-HLB_221116_neg_iaMSMS_04.mzML Peak area,01-HLB_221116_neg_iaMSMS_02.mzML Peak area,02-HLB_221116_neg_iaMSMS_03.mzML Peak area,02-HLB_221116_neg_iaMSMS_01.mzML Peak area,03-HLB_221116_neg_iaMSMS_04.mzML Peak area,01-HLB_221116_neg_iaMSMS_01.mzML Peak area,02-HLB_221116_neg_iaMSMS_02.mzML Peak area,03-HLB_221116_neg_iaMSMS_03.mzML Peak area,04-HLB_221116_neg_iaMSMS_04.mzML Peak area,04-HLB_221116_neg_iaMSMS_03.mzML Peak area,03-HLB_221116_neg_iaMSMS_01.mzML Peak area,04-HLB_221116_neg_iaMSMS_01.mzML Peak area,03-HLB_221116_neg_iaMSMS_02.mzML Peak area,05-HLB_221116_neg_iaMSMS_03.mzML Peak area,05-HLB_221116_neg_iaMSMS_04.mzML Peak area,06-HLB_221116_neg_iaMSMS_04.mzML Peak area,04-HLB_221116_neg_iaMSMS_02.mzML Peak area,06-HLB_221116_neg_iaMSMS_03.mzML Peak area,05-HLB_221116_neg_iaMSMS_02.mzML Peak area,05-HLB_221116_neg_iaMSMS_01.mzML Peak area,06-HLB_221116_neg_iaMSMS_02.mzML Peak area,07-HLB_221116_neg_iaMSMS_03.mzML Peak area,07-HLB_221116_neg_iaMSMS_04.mzML Peak area,06-HLB_221116_neg_iaMSMS_01.mzML Peak area,07-HLB_221116_neg_iaMSMS_01.mzML Peak area,08-HLB_221116_neg_iaMSMS_04.mzML Peak area,08-HLB_221116_neg_iaMSMS_03.mzML Peak area,07-HLB_221116_neg_iaMSMS_02.mzML Peak area,09-HLB_221116_neg_iaMSMS_04.mzML Peak area,09-HLB_221116_neg_iaMSMS_03.mzML Peak area,08-HLB_221116_neg_iaMSMS_01.mzML Peak area,08-HLB_221116_neg_iaMSMS_02.mzML Peak area,11-HLB_221116_neg_iaMSMS_03.mzML Peak area,11-HLB_221116_neg_iaMSMS_04.mzML Peak area,09-HLB_221116_neg_iaMSMS_02.mzML Peak area,09-HLB_221116_neg_iaMSMS_01.mzML Peak area,10-HLB_221116_neg_iaMSMS_03.mzML Peak area,11-HLB_221116_neg_iaMSMS_01.mzML Peak area,10-HLB_221116_neg_iaMSMS_04.mzML Peak area,12-HLB_221116_neg_iaMSMS_03.mzML Peak area,10-HLB_221116_neg_iaMSMS_01.mzML Peak area,10-HLB_221116_neg_iaMSMS_02.mzML Peak area,11-HLB_221116_neg_iaMSMS_02.mzML Peak area,13-HLB_221116_neg_iaMSMS_03.mzML Peak area,12-HLB_221116_neg_iaMSMS_04.mzML Peak area,13-HLB_221116_neg_iaMSMS_04.mzML Peak area,15-HLB_221116_neg_iaMSMS_04.mzML Peak area,12-HLB_221116_neg_iaMSMS_01.mzML Peak area,14-HLB_221116_neg_iaMSMS_r04.mzML Peak area,13-HLB_221116_neg_iaMSMS_01.mzML Peak area,15-HLB_221116_neg_iaMSMS_03.mzML Peak area,15-HLB_221116_neg_iaMSMS_01.mzML Peak area,13-HLB_221116_neg_iaMSMS_02.mzML Peak area,14-HLB_221116_neg_iaMSMS_r03.mzML Peak area,12-HLB_221116_neg_iaMSMS_02.mzML Peak area,16-HLB_221116_neg_iaMSMS_04.mzML Peak area,15-HLB_221116_neg_iaMSMS_02.mzML Peak area,16-HLB_221116_neg_iaMSMS_03.mzML Peak area,17-HLB_221116_neg_iaMSMS_03.mzML Peak area,17-HLB_221116_neg_iaMSMS_04.mzML Peak area,14-HLB_221116_neg_iaMSMS_r02.mzML Peak area,18-HLB_221116_neg_iaMSMS_04.mzML Peak area,14-HLB_221116_neg_iaMSMS_r01.mzML Peak area,16-HLB_221116_neg_iaMSMS_01.mzML Peak area,19-HLB_221116_neg_iaMSMS_04.mzML Peak area,20-HLB_221116_neg_iaMSMS_04.mzML Peak area,16-HLB_221116_neg_iaMSMS_02.mzML Peak area,20-HLB_221116_neg_iaMSMS_03.mzML Peak area,17-HLB_221116_neg_iaMSMS_02.mzML Peak area,19-HLB_221116_neg_iaMSMS_03.mzML Peak area,20-HLB_221116_neg_iaMSMS_02.mzML Peak area,20-HLB_221116_neg_iaMSMS_01.mzML Peak area,19-HLB_221116_neg_iaMSMS_01.mzML Peak area,19-HLB_221116_neg_iaMSMS_02.mzML Peak area,
26118,393.14790761251015,13.854831,,,,,,,,,,,316.50107,489.82587,438.4641,488.4657,126.59394,252.53008,517.2131,487.0826,273.558,620.3494,541.2493,528.1283,542.97327,421.95566,591.95276,1003.45435,968.775,1027.6335,508.8949,882.61224,949.56946,995.23553,1007.06244,857.81665,819.5841,982.41595,884.8613,632.37726,647.0936,786.85443,605.0741,680.69354,689.87463,611.7373,0,0,570.16736,656.7014,719.79504,0,846.4759,942.5749,713.22314,744.6003,0,471.87067,901.69495,443.5203,0,804.2796,530.7836,474.9978,21.847748,11.018543,413.01334,542.4093,887.89905,18.013525,28.749054,0,19.121319,22.613138,444.4912,0,398.02994,0,603.80646,0,0,13.227787,0,435.8695,9.972021,9.402162,540.7594,586.99646,
19741,393.15400098819157,11.383715,,,,,,,,,,,17.861477,0,23.919216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.338932,0,0,0,18.268682,0,0,0,0,1727.3435,0,0,0,1606.2075,1465.5867,0,34.467377,0,230.56429,1557.9846,196.96497,776.2908,746.8087,0,40.371616,0,227.74101,0,311.30716,228.33861,290.7607,660.5492,0,357.1791,307.86557,0,0,
13400,393.167401531094,9.5526,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.86945,383.8341,0,30.003675,0,300.84265,0,0,0,0,294.45535,0,0,0,0,0,0,76.76342,0,0,0,72.91542,0,679.46454,0,592.09686,191.23428,155.11096,0,439.49512,0,619.2851,0,772.66876,635.19116,548.63666,180.0573,0,572.5792,669.1763,0,0,
5550,393.1703438477167,7.5614095,,,,,,,,,,,36.803215,24.35572,0,0,58.46028,49.890247,46.77794,0,27.337543,0,283.8568,351.2549,36.05033,213.23973,51.932976,63.994835,0,133.89084,308.48328,88.02051,49.83208,171.87367,85.63991,507.81894,268.86853,171.16296,792.674,925.8238,745.333,424.93655,62.194256,57.20511,734.85223,873.99866,0,0,68.66874,61.072365,196.31557,0,421.34293,1451.2449,414.21738,356.7105,0,64.38177,1221.4242,64.03942,0,1388.8234,100.31633,39.41503,0,0,44.275826,93.11461,1233.899,0,0,0,0,0,0,0,0,0,252.2388,0,0,0,0,213.10352,0,0,391.10797,220.90923,
38587,393.1704882891667,18.33292,,,,,,,,,,,2133.6658,526.0454,0,439.98547,1215.9396,1453.4729,479.6232,152.56139,2259.377,377.6581,1094.857,596.55426,368.75186,294.1374,738.6519,475.52905,352.54077,464.9274,747.6528,472.0837,492.90118,364.2345,275.61423,487.44476,434.85107,385.96237,248.74611,538.69556,911.1816,417.66443,545.843,609.666,432.7095,704.23206,1011.68823,1706.8358,605.9771,546.9908,476.09702,1740.2886,465.74152,2975.2842,542.16956,235.14967,1026.8555,2988.8755,4493.1997,3073.712,1093.6025,4742.7344,540.49664,3086.7803,0,0,3039.646,1498.8849,4775.3145,584.36346,364.81128,511.7009,385.1557,452.76373,962.9647,505.54486,1240.7374,556.5497,2983.7363,317.24887,1192.0686,312.59933,571.26904,2079.6616,206.25006,101.54793,2014.571,1982.428,
39875,393.17107566036356,18.914707,,,,,,,,,,,935.23083,210.3648,259.8532,78.343185,956.32434,1145.3231,258.6214,182.01953,1020.7602,160.95769,339.73355,463.65137,215.62051,390.0555,319.721,298.04535,168.79031,229.42146,329.94122,265.15344,303.0984,180.90268,147.28314,322.91797,321.5641,165.2215,210.32948,67.33146,128.47229,283.49628,425.82254,378.1914,58.580833,64.06101,884.59094,797.1625,348.39658,280.20694,337.58957,765.85406,180.41925,2133.787,242.06902,157.003,598.748,982.09076,1837.95,1020.8169,344.2942,2101.3945,0,1057.6654,28.5131,149.75505,1044.3193,506.61774,1925.7462,343.61664,350.7532,196.45883,40.898785,43.75177,18.015839,0,471.85022,12.161064,925.96936,212.2562,402.5766,0,149.10968,878.458,210.31659,228.55612,741.66174,833.7027,
39094,393.17219296050706,18.57028,,,,,,,,,,,1013.90485,101.60831,112.259605,114.71705,804.08026,797.48206,228.76308,184.80542,986.3747,230.41089,575.33466,343.82446,190.86385,408.65842,255.15628,134.48158,241.93172,68.52847,383.16498,227.87714,134.84695,180.16179,89.506836,299.35016,328.81796,218.05458,197.9166,327.42673,268.31512,289.05713,386.01147,315.37668,272.7251,153.27353,608.8818,483.69464,360.1441,350.63126,203.88147,633.34357,165.07751,1976.2568,225.78513,290.6655,684.4988,1060.0765,2061.4668,1011.6206,305.61313,1935.259,590.0518,1067.9613,0,294.2804,909.8414,433.86288,1869.7805,0,78.958664,197.49728,358.7653,201.5794,382.81705,0,435.46594,227.64127,576.1975,79.78587,180.64395,187.10303,170.5757,833.0272,87.24202,158.91617,836.45416,742.6317,
21494,393.22023623398246,12.087076,,,,,,,,,,,119.23721,155.78546,158.33313,154.3796,53.82473,79.92594,221.75726,143.26852,32.47959,144.18314,228.89828,168.19847,145.71881,211.5886,165.57986,451.2517,361.34186,624.5757,217.67853,585.0435,343.9528,338.70877,565.54553,655.9773,793.3899,600.21893,704.8661,370.84167,380.53506,656.78754,332.43326,265.77438,383.66254,475.6449,266.91418,314.7204,359.2177,288.90222,341.7535,300.86322,319.5445,555.0663,381.43332,323.01758,291.21176,149.35733,490.61548,156.8362,0,480.425,352.74658,124.80696,0,0,146.58377,497.50443,455.24814,674.4387,0,614.66266,412.78674,389.24948,319.84366,504.54504,367.19373,609.6542,325.3739,967.7357,626.4045,847.6752,417.05188,376.6514,872.0577,829.9331,397.06418,385.2193,
31482,393.25499542012057,15.524151,,,,,,,,,,,273.19946,1559.2838,1567.1692,1369.4066,301.9712,181.15823,961.62463,1448.0424,302.48816,842.42065,252.6725,279.99966,1017.83606,272.28824,981.7394,354.27264,328.8227,440.68045,111.073746,480.1726,318.40393,335.5335,448.0434,125.899414,117.334885,289.72964,130.25807,139.07686,188.43199,130.85553,287.58554,267.9066,222.96515,153.38837,333.39008,380.24158,316.24408,288.18854,1090.7128,346.05536,1224.2797,168.37958,1110.7996,1102.5695,321.5051,304.21896,170.1003,264.70438,242.64267,141.97658,171.17291,300.1096,323.7022,250.21426,299.55588,267.2295,83.49355,246.7782,213.85306,196.95175,142.5097,346.16296,156.77304,256.93176,265.8219,183.85054,122.5186,114.28111,120.22412,141.63033,238.17534,79.68019,112.06621,33.467728,76.63887,87.32973,
24517,393.25725407387307,13.160586,,,,,,,,,,,557.5856,387.33994,789.2874,774.15955,609.54407,523.3964,325.9883,746.53906,545.6523,538.55,615.37415,666.1666,618.1742,667.3778,522.8861,1330.7153,1351.522,1521.9146,797.0001,1431.0297,1267.7126,1468.5378,1303.9022,2064.6382,2132.1614,1451.9296,2149.095,1422.9922,1496.976,1944.4906,616.0394,753.20496,1414.1327,1493.6119,63.765892,117.50803,624.6455,620.96814,692.0967,65.09085,890.8162,637.7036,945.8469,760.0118,108.6123,863.21606,698.9704,1168.9142,26.391289,554.03876,654.7384,972.9462,0,16.409342,819.23096,572.2045,780.46124,315.6517,0,365.4043,299.9278,334.4584,554.8834,254.82277,537.3377,339.92334,1011.1168,65.34527,409.2242,39.307304,123.65411,937.056,111.10137,69.60126,939.8175,965.0197,
12392,394.0952271232581,9.422752,,,,,,,,,,,403.92935,1239.4326,1104.7949,1333.5994,515.77124,418.56815,2256.22,1252.2743,413.47986,1923.1084,1208.4202,1244.9153,1995.4993,1267.7157,2083.368,2874.2034,2396.4888,1487.7468,1220.617,1633.1406,2255.983,2196.2976,1556.9755,749.7742,2527.7815,1542.0286,2956.6343,1863.042,1715.2174,2865.2302,1158.167,1430.4723,1789.4349,1795.9878,0,0,1189.3673,1264.2142,3319.7222,0,3368.9067,765.4315,3250.5476,3471.7305,0,994.4332,3324.602,844.0321,0,3545.526,3008.4165,957.11084,0,0,984.83417,3001.751,784.4781,0,0,13.438238,0,0,3079.6812,0,3173.8599,0,2155.6362,0,0,0,0,2309.6245,0,7.576937,2225.4329,2104.7505,
41241,394.12292348549585,19.581804,,,,,,,,,,,1328.755,1378.2021,1403.7155,1348.4456,1554.1431,1478.3513,1452.3677,1376.5939,1384.982,1433.5587,1562.1752,1588.5695,1511.2681,1434.5913,1419.8772,1445.3434,1410.3318,1352.304,1564.0065,1284.3472,1488.0977,1470.6873,1342.4255,1464.6951,1150.3141,1317.9885,1272.991,1526.6615,1644.8629,1399.3734,1487.7915,1595.07,1300.1154,1395.6996,1290.5054,1573.0239,1371.1476,1491.8815,1259.8202,1541.9039,1237.735,1406.8292,1386.9464,1338.2582,1506.3135,1610.6289,1574.3376,1586.1729,1113.5001,1488.5865,783.5412,1554.1744,1281.5249,1199.8395,1523.9398,726.44415,1538.8916,1388.6489,1203.6624,1375.7368,1534.864,1324.1669,420.959,1416.4745,299.01,1418.9214,1143.5155,1455.7212,1322.6036,1512.3507,1359.8545,1489.2512,1290.5675,1515.4991,1334.8335,1438.2408,
9155,394.15184294844596,8.573719,,,,,,,,,,,239.66753,59.828506,117.68323,96.971634,216.85648,226.73691,262.0804,87.56801,200.51357,211.54881,335.17624,384.0517,183.30838,180.83557,177.84985,339.70636,329.1305,379.12015,301.9204,304.68848,277.5256,383.97583,290.18335,583.25476,638.2593,367.8175,727.5348,427.7104,494.36414,524.1761,206.28337,264.0576,487.65778,409.7891,0,0,191.99054,135.52731,396.53735,0,383.93207,483.4959,381.69434,279.91986,7.737405,216.17526,419.82947,178.52278,0,478.48273,397.49854,202.06607,0,0,212.45074,477.7873,539.2367,14.46388,0,21.26072,0,0,469.75092,20.523453,404.98288,0,357.41,0,0,0,10.200333,395.07385,7.2317424,0,292.98492,339.3913,
32680,394.16140098812724,15.972174,,,,,,,,,,,24.381535,0,0,0,0,0,20.526484,24.61822,0,0,0,10.874563,0,12.368914,9.948776,0,16.195637,0,0,0,0,0,0,0,0,22.684408,0,0,18.779137,0,0,34.1658,0,10.58956,0,25.715748,0,8.644312,15.755434,15.811403,0,0,0,29.082813,15.278654,0,0,22.351364,57.272884,15.809217,25.58357,9.342051,27.937244,7.3020573,0,16.754066,16.114542,303.6018,64.032524,257.757,799.92303,780.317,19.601482,152.35736,14.167446,329.74146,48.845,93.325356,332.43793,121.23808,1124.8585,24.235588,179.61647,146.07632,12.047423,15.804184,
32538,394.164119815028,15.857891,,,,,,,,,,,0,17.29371,0,10.694285,0,0,0,10.546017,0,0,45.54017,10.874563,7.9738603,8.51575,14.2662945,0,0,0,0,18.641685,0,0,14.749502,0,0,0,8.869892,0,0,0,20.412539,20.654856,0,0,0,0,24.900055,8.644312,0,66.53691,0,0,14.786595,11.460802,33.084522,0,18.4448,0,27.908955,0,42.934822,26.999176,85.57359,25.08005,0,19.56049,0,496.3425,0,501.0744,1144.1309,1260.6354,17.084534,370.48962,8.217228,479.0079,56.63753,509.2512,479.16675,482.85812,682.9359,15.25683,536.0433,517.1083,38.533703,50.075428,
35795,394.1762747208468,17.535042,,,,,,,,,,,434.63788,1679.0999,1841.8032,1738.7411,397.93362,372.40765,1374.8497,1596.4868,372.79056,1336.9336,368.65778,290.95837,1375.9269,329.43576,1316.153,274.30936,344.30444,567.70935,312.70596,647.424,379.838,363.6028,576.4663,201.68506,195.50554,544.3636,200.68303,301.953,280.70084,135.72733,366.7224,323.4471,273.451,278.38947,484.74475,569.8049,370.21893,329.2543,1429.9274,563.2807,1254.7677,257.59314,1434.4214,1391.657,577.8311,338.21802,270.138,324.8929,354.93982,264.62375,334.94153,306.96808,312.55563,407.8739,370.0761,318.2953,227.20488,267.58237,448.60907,349.8127,331.46277,308.92096,175.03891,443.36038,292.0246,170.09554,56.343815,45.28019,140.25148,0,363.79922,69.02099,29.520607,50.07531,57.029984,52.535404,
35439,394.1779639887563,17.38269,,,,,,,,,,,340.43344,1554.4429,1517.297,1404.8335,414.3632,314.78726,1086.3606,1513.1039,387.92523,1028.802,272.58008,246.64899,923.1195,297.33826,1165.7428,329.5845,354.0982,469.0804,286.67856,539.40625,298.63165,328.02548,465.5886,193.57747,192.47696,501.53766,217.85028,297.30353,293.85056,254.52867,380.69067,328.0953,230.4938,287.34625,438.90176,466.12204,324.66742,341.25204,1227.9574,436.6939,1216.048,232.07295,1196.9272,1193.5165,498.16138,300.19205,269.0475,316.42786,324.19165,252.71848,237.16281,292.33337,308.40097,339.88177,310.29895,228.23259,228.52342,368.6559,334.5532,231.76686,364.18127,250.15378,243.87997,319.1246,174.7829,211.37961,257.54047,180.85959,226.41833,128.65872,299.02768,183.18259,132.41202,130.25298,206.23782,139.44217,
27068,394.2694471175219,14.108779,,,,,,,,,,,336.93054,256.20267,279.14026,282.413,255.81277,308.29977,235.89488,250.86528,330.5873,253.4605,232.52832,287.20053,271.07626,298.85806,239.85312,483.08313,529.8411,702.9457,275.1474,692.3673,476.3599,459.86862,637.19824,965.87103,803.3265,625.51135,862.9656,421.71875,427.6254,933.6153,408.85815,348.66956,449.74298,405.47644,83.1145,77.55284,339.02908,429.10745,294.14792,64.25786,294.26178,519.7256,278.06116,318.7164,30.780209,566.01306,415.2481,504.07938,0,413.64822,458.05444,622.6837,0,0,477.18942,402.48358,519.25024,385.20746,0,319.75864,239.41826,219.93993,326.0366,338.5172,358.5831,341.5879,646.77234,446.63425,317.3414,387.2296,269.10327,612.3368,323.75848,415.78485,531.3708,574.85345,
29619,394.2699366721561,14.960563,,,,,,,,,,,1205.2117,1501.6095,1713.4556,1575.3843,1178.2322,1065.799,1429.8446,1776.835,1038.4828,1193.7877,1473.5796,1367.606,1095.558,1320.87,1319.418,5421.9336,5217.664,4897.1504,1208.301,5036.693,5241.0396,5190.1294,4877.181,6515.2354,6181.5977,4841.4165,6260.1597,2857.4587,2930.28,6321.966,2526.4702,2385.1887,2897.675,2907.949,107.26953,45.240517,2448.5667,2332.7275,2547.9622,29.440498,2754.9956,3268.3237,2725.3784,2773.7456,91.10732,1400.2986,3320.7234,1372.2692,0,3124.203,1610.3588,1461.2865,0,0,1427.3275,1675.7859,3101.4473,269.68045,0,278.60095,301.572,310.09024,1761.5846,327.12842,1575.5208,258.47278,2783.069,146.50821,287.58557,146.1095,257.66214,2717.524,99.16853,159.13814,2651.0933,2701.4006,
22308,394.9755559027383,12.485943,,,,,,,,,,,3558.2622,7033.642,6569.784,7129.897,5785.4663,6494.466,6786.937,7381.0107,6789.022,7336.8345,6448.5337,6026.2095,6016.786,6903.2734,7365.6255,8498.266,6851.198,7260.405,6940.65,7756.1074,7771.2983,5877.3833,8130.279,8064.501,6490.377,8518.807,8811.908,7317.554,7161.5244,7099.4478,6571.9287,6189.919,8553.403,7591.312,1443.4474,2780.2566,5721.187,7869.199,6718.6997,4199.2954,6621.5435,4511.4126,7664.535,7020.626,4141.0835,4928.082,4802.276,2944.1545,2218.9397,4613.4165,5529.874,4292.3086,2793.6128,3371.5027,4402.8164,5423.868,4372.1235,3616.6484,2642.0942,3790.9707,2742.7874,3694.5793,5060.358,4305.5664,6900.476,2990.0894,6269.3457,4114.313,3580.8955,3127.175,3104.8096,5796.437,3676.7576,2445.7883,5597.9233,5208.3423,
12460,395.0912731359268,9.429174,,,,,,,,,,,1670.3578,4236.9165,4682.8574,4868.506,1086.8527,1903.6577,8373.271,4810.2344,1007.44885,8644.648,5806.651,5850.11,8435.975,5472.436,8030.684,9430.034,11896.517,7206.187,3210.4172,7107.9956,12087.426,8058.9517,7136.67,9829.39,11862.127,6869.269,10312.297,7790.022,6714.036,10881.75,5800.552,5731.927,7643.0586,6492.498,0,22.844105,5492.919,3484.2793,12112.959,8.838925,13539.725,12372.598,14989.301,12159.043,15.429924,4668.2246,13436.477,5017.596,0,12182.32,13547.938,5025.637,0,0,4857.4443,11494.5205,12026.7705,0,11.257463,16.003626,0,0,12533.104,0,10954.161,8.833914,7487.136,32.37982,0,21.16202,13.318729,9223.918,15.378363,0,10006.98,9268.359,
16103,395.09453417471724,10.103438,,,,,,,,,,,2827.7515,4431.677,4647.485,2934.591,813.5118,2446.595,5280.367,3057.348,2281.1658,2042.9607,2872.1226,592.50745,5395.899,3082.7524,5544.7944,2126.0256,5915.3105,6236.3364,4663.864,5620.7485,2266.959,2287.7214,5380.425,2263.945,1969.4663,5542.881,2083.2493,5493.4,5217.0195,2358.4326,4482.8643,2673.1116,5345.8003,5282.8125,16.814703,0,4633.745,1839.4004,2149.1572,10.103952,2099.1123,5067.5615,718.3378,1938.0686,0,5215.3667,3934.565,2736.092,19.999756,5145.4644,6796.681,2787.0432,0,8.829721,2979.5544,2359.715,2630.2407,27.616373,9.854395,0,28.147984,43.38127,6770.7944,21.610563,7163.2056,12.740722,5975.65,31.82632,34.685753,46.39896,30.881435,2030.7797,16.86615,15.638596,1925.2681,1963.254,
21525,395.09474137815147,12.085706,,,,,,,,,,,918.3364,240.52744,1293.3458,1128.2664,1084.6614,1035.9338,1611.4338,181.59799,977.84595,1606.4867,1352.9357,343.66074,1494.3601,1136.3363,311.43134,643.0101,534.83765,1479.0697,1359.5074,1746.8196,426.88376,1567.4044,340.7829,0,0,552.3015,1280.8411,387.6882,1548.0784,546.0815,1106.5748,1345.6918,361.44775,1582.4873,0,0,1314.5273,334.60092,0,8.695739,605.1362,1505.9099,1137.8901,472.40985,11.886122,1216.8738,1454.2346,1231.3553,0,1441.902,0,1202.9135,0,0,1127.5542,1569.6139,1316.7931,0,16.24915,0,0,0,1740.2406,0,1821.9357,0,0,0,0,20.280218,0,48.52314,0,0,1389.9038,1487.6067,
17080,395.0955002214404,10.390314,,,,,,,,,,,3278.0562,4888.415,4184.576,4406.9116,2949.7053,2835.7773,6709.5864,4342.03,2980.9243,5914.2085,6599.1646,6193.2773,6876.0166,6553.42,6117.966,8075.732,7183.339,7303.4844,6494.8833,8275.97,7575.561,7465.103,7193.633,7503.212,7478.099,7102.656,7276.0376,6702.9224,6658.9634,7183.202,6830.896,5915.5933,7327.8667,7351.7,0,31.39876,5971.7627,6118.995,7992.561,12.11097,7823.226,7886.829,7481.6475,8188.7744,8.242881,5286.215,7899.7876,5569.2197,0,7747.389,8115.7036,5046.0747,16.136633,0,5167.6084,8466.399,7861.969,24.310411,10.857771,13.66485,18.896624,0,8527.927,18.601536,8639.783,0,7302.888,27.264545,52.577164,23.067127,21.562967,7953.4434,31.404285,66.62271,7058.899,6281.813,
24355,395.09586056201385,13.0246935,,,,,,,,,,,588.4657,763.4204,687.9836,633.78784,433.07584,519.06714,945.72003,645.16864,435.1446,936.0255,721.4962,704.942,947.9347,744.0055,770.9374,1137.3092,1183.7561,1116.2288,870.19666,1243.3374,1200.24,1136.0413,1066.4437,1013.83325,1075.1447,1283.2601,922.08203,2188.3801,2158.4885,965.0509,748.4381,746.8513,1087.5983,1063.7732,0,0,804.0573,773.3544,882.39453,498.8004,1031.0807,1304.4341,877.0825,961.83606,236.14139,748.1257,1504.395,549.54596,0,1133.6514,1067.7747,486.28168,0,14.407045,584.84314,1230.1355,1230.659,17.718811,0,0,0,31.597504,1600.8003,0,1212.2151,523.1915,1121.559,26.930132,694.5103,0,483.26532,872.6747,336.49106,762.0586,820.4519,1106.9581,
13503,395.0960634079225,9.557518,,,,,,,,,,,3686.256,6611.2803,6489.2705,6605.5107,5035.558,5216.1226,7406.512,6875.6357,5305.0483,7708.0127,6663.043,6634.606,7845.538,6552.701,7636.0166,8330.203,5042.254,7535.311,6762.189,7225.1963,5479.489,3899.4812,7217.209,7277.3467,6667.663,7284.387,7392.1533,7194.1,7132.125,6974.364,6271.5366,6446.247,7050.629,7175.2456,0,0,6281.8,6648.293,6856.4795,0,3567.541,2977.5276,7359.281,8445.599,0,6270.0557,2862.312,6341.185,0,2593.2788,4716.715,6281.7964,0,0,6256.949,5293.992,6939.6255,29.647991,0,0,19.898417,18.955786,9147.551,0,9323.068,0,3347.528,25.627018,0,0,0,4559.574,0,15.486817,6344.843,4146.898,
6779,395.09630617240066,7.9403005,,,,,,,,,,,1014.2756,1948.4979,1820.5547,2056.876,1113.6407,1075.1008,2352.469,2045.816,1138.6599,2379.0203,3429.5693,3578.841,2426.5027,3702.5247,2443.0132,3383.733,3761.7866,3955.4023,3708.1123,4058.069,3718.084,3205.9705,3973.1453,4186.389,4084.661,3934.5679,4379.9487,5009.995,5022.3574,4682.8867,3390.3667,3449.6025,4946.1226,4858.673,0,0,3576.309,3492.773,3847.3833,0,3964.5762,2401.8748,3048.726,3845.5024,0,1041.9111,2959.224,1388.4386,0,2612.6682,1977.5256,1072.764,0,0,1149.3901,2567.1863,2415.3967,0,0,23.140491,0,23.908617,2252.9246,22.21073,2501.1924,11.066118,3349.1345,0,12.10653,20.698397,8.303095,2776.403,20.42308,0,3359.5566,3187.4592,
24277,395.09677450261375,13.01749,,,,,,,,,,,588.4657,679.25165,821.60846,707.75195,470.2497,537.7807,938.1813,698.5435,540.41394,914.1552,676.9126,573.3818,954.0297,825.3092,837.0529,1334.4901,1344.8121,1035.9934,917.3247,1039.3423,1076.7593,1472.0547,2387.2864,1288.3723,1370.8234,1233.9578,1451.6445,981.74426,1130.4858,1322.7986,916.90796,801.5553,1013.6079,1107.4147,0,0,828.4322,724.5108,1157.9884,0,1031.0807,1673.3685,1153.8342,1181.9465,0,630.8522,1554.5576,763.86,0,1625.2833,1385.0022,674.0496,0,14.407045,715.39764,1454.1084,1661.7002,36.1507,0,0,0,31.597504,1585.6263,0,1586.2783,0,1121.559,26.930132,28.05617,0,17.027264,1122.015,17.378672,0,1153.4954,1219.2706,
40440,395.10747400253223,19.160757,,,,,,,,,,,240.5802,192.47855,79.9595,150.33109,293.67474,311.07605,282.30975,130.76656,231.54825,303.5774,727.1168,637.19293,203.26082,736.4644,275.5921,300.14996,192.94832,609.6749,639.4691,476.9838,292.44855,208.1176,449.61414,479.62897,408.1691,463.09866,398.86136,896.1925,824.5995,442.50555,598.3082,666.7219,1131.9403,912.17413,1080.1329,1060.8506,505.98398,570.8543,475.5236,1088.2711,347.78412,302.37656,317.5589,398.63583,954.5871,354.75452,321.55557,295.52594,0,281.64658,635.00934,316.60934,17.771408,0,338.44275,572.7165,270.60928,356.29272,0,273.27005,69.269745,36.8461,585.7226,416.83038,627.43274,313.92554,451.19232,216.67932,312.09598,193.80675,33.490498,446.6833,169.08194,254.36877,430.458,471.56464,
33653,395.10787150695324,16.434137,,,,,,,,,,,1415.9651,738.77484,732.3791,735.0168,1538.5927,1497.199,1374.1233,727.1428,1699.7314,1547.5443,2549.9607,2426.9924,1641.0583,2298.5952,1667.7334,1486.7195,1496.0532,1833.4119,2338.606,1991.6427,1275.2046,1378.6312,1975.4255,1731.1698,1709.7412,1850.76,1938.5157,2614.0957,3022.1982,1919.995,2153.6138,2288.1147,2962.127,3148.62,3942.4297,3614.3086,2321.1533,2374.804,1851.6921,3840.9358,1699.3652,2080.736,2018.6132,2123.305,3892.2249,2011.7633,2042.6235,2280.9277,208.41537,2104.779,3909.38,2284.4165,72.430435,190.17622,2155.6328,3555.2734,1774.6289,1864.7103,165.27097,1969.3683,780.80975,752.4539,3681.2917,2095.4443,3527.868,1833.8516,4161.21,2147.3108,2122.035,2089.0623,778.5224,4026.3948,2150.8328,2271.228,4329.1104,4299.886,
